,[OVERALL] Throughput(ops/sec),[TOTAL_GCS_G1_Young_Generation] Count,[TOTAL_GC_TIME_G1_Young_Generation] Time(ms),[TOTAL_GC_TIME_%_G1_Young_Generation] Time(%),[TOTAL_GCS_G1_Old_Generation] Count,[TOTAL_GC_TIME_G1_Old_Generation] Time(ms),[TOTAL_GC_TIME_%_G1_Old_Generation] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK,database,num_nodes,i,read_proportion,write_proportion,id,[OVERALL] RunTime(ms)
146,4897.159647404505,1.0,5.0,0.2448579823702253,0.0,0.0,0.0,1.0,5.0,0.2448579823702253,10000.0,191.2052,125.0,30095.0,350.0,457.0,10000.0,1.0,1166.0,1166.0,1166.0,1166.0,1166.0,,,,,,,,redis,1,7,1.0,0.0,7-1.0-0.0-1-redis,2042.0
147,4943.153732081068,1.0,5.0,0.2471576866040534,0.0,0.0,0.0,1.0,5.0,0.2471576866040534,10000.0,186.9486,123.0,40703.0,350.0,494.0,10000.0,1.0,1120.0,1120.0,1120.0,1120.0,1120.0,,,,,,,,redis,1,4,1.0,0.0,4-1.0-0.0-1-redis,2023.0
148,4957.858205255329,1.0,6.0,0.2974714923153198,0.0,0.0,0.0,1.0,6.0,0.2974714923153198,10000.0,189.0064,121.0,31231.0,339.0,488.0,10000.0,1.0,1386.0,1386.0,1386.0,1386.0,1386.0,,,,,,,,redis,1,5,1.0,0.0,5-1.0-0.0-1-redis,2017.0
149,4997.501249375312,1.0,5.0,0.2498750624687656,0.0,0.0,0.0,1.0,5.0,0.2498750624687656,10000.0,186.7375,121.0,34239.0,349.0,492.0,10000.0,1.0,1073.0,1073.0,1073.0,1073.0,1073.0,,,,,,,,redis,1,1,1.0,0.0,1-1.0-0.0-1-redis,2001.0
150,5094.243504839531,1.0,6.0,0.3056546102903719,0.0,0.0,0.0,1.0,6.0,0.3056546102903719,987.0,195.7386018237082,76.0,16751.0,335.0,455.0,987.0,1.0,2057.0,2056.0,2057.0,2057.0,2057.0,9013.0,160.7482525241318,71.0,8335.0,293.0,417.0,9013.0,redis,7,6,0.1,0.9,6-0.1-0.9-7-redis,1963.0
151,5162.622612287042,1.0,6.0,0.3097573567372225,0.0,0.0,0.0,1.0,6.0,0.3097573567372225,5043.0,159.59666864961332,72.0,18383.0,267.0,378.0,5043.0,1.0,2309.0,2308.0,2309.0,2309.0,2309.0,4957.0,162.3554569295945,75.0,9143.0,277.0,370.0,4957.0,redis,7,1,0.5,0.5,1-0.5-0.5-7-redis,1937.0
152,5167.958656330749,1.0,5.0,0.2583979328165375,0.0,0.0,0.0,1.0,5.0,0.2583979328165375,5029.0,147.54941340226685,72.0,38879.0,257.0,398.0,5029.0,1.0,1236.0,1236.0,1236.0,1236.0,1236.0,4971.0,143.22450211225106,72.0,4025.0,266.0,408.0,4971.0,redis,3,8,0.5,0.5,8-0.5-0.5-3-redis,1935.0
153,5175.983436853002,1.0,6.0,0.3105590062111801,0.0,0.0,0.0,1.0,6.0,0.3105590062111801,5059.0,159.49733148843646,71.0,31471.0,277.0,390.0,5059.0,1.0,2091.0,2090.0,2091.0,2091.0,2091.0,4941.0,158.1412669500101,73.0,2489.0,290.0,392.0,4941.0,redis,5,7,0.5,0.5,7-0.5-0.5-5-redis,1932.0
154,5216.484089723526,1.0,8.0,0.4173187271778821,0.0,0.0,0.0,1.0,8.0,0.4173187271778821,1005.0,173.6547263681592,79.0,16687.0,267.0,439.0,1005.0,1.0,1553.0,1553.0,1553.0,1553.0,1553.0,8995.0,154.34508060033352,71.0,10719.0,272.0,408.0,8995.0,redis,5,6,0.1,0.9,6-0.1-0.9-5-redis,1917.0
155,5254.860746190226,1.0,9.0,0.4729374671571204,0.0,0.0,0.0,1.0,9.0,0.4729374671571204,1001.0,175.16083916083917,72.0,18767.0,287.0,399.0,1001.0,1.0,2017.0,2017.0,2017.0,2017.0,2017.0,8999.0,152.3420380042227,68.0,12031.0,272.0,385.0,8999.0,redis,7,8,0.1,0.9,8-0.1-0.9-7-redis,1903.0
156,5282.620179609086,1.0,6.0,0.3169572107765451,0.0,0.0,0.0,1.0,6.0,0.3169572107765451,4945.0,155.52254802831143,69.0,27695.0,269.0,375.0,4945.0,1.0,2179.0,2178.0,2179.0,2179.0,2179.0,5055.0,157.5080118694362,74.0,14423.0,277.0,408.0,5055.0,redis,7,9,0.5,0.5,9-0.5-0.5-7-redis,1893.0
